oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.59,GBDT,0.872,0.549,0.619,0.086,0.582,0.767,0.738,0.276
SMOTUNED,216.98,SVM,0.865,0.527,0.597,0.09,0.56,0.753,0.721,0.292
SMOTUNED,96.54,KNN,0.801,0.39,0.674,0.178,0.494,0.748,0.741,0.263
SMOTUNED,1702.0,LR,0.79,0.361,0.591,0.176,0.449,0.708,0.688,0.315
SMOTUNED,88.84,DT,0.759,0.337,0.696,0.231,0.454,0.733,0.731,0.27
SMOTUNED,345.19,RF,0.858,0.506,0.713,0.117,0.592,0.798,0.789,0.219
SMOTUNED,202.83,LightGBM,0.818,0.422,0.702,0.162,0.527,0.77,0.764,0.24
SMOTUNED,359.31,Adaboost,0.835,0.455,0.724,0.146,0.559,0.789,0.783,0.221
SMOTUNED,615.1,GBDT,0.806,0.405,0.729,0.181,0.521,0.774,0.772,0.23
DAZZLE,2539.078221321106,SVM,0.905,0.984,0.348,0.001,0.514,0.674,0.516,0.461
DAZZLE,2539.078221321106,KNN,0.901,0.744,0.481,0.028,0.584,0.726,0.643,0.368
DAZZLE,2539.078221321106,LR,0.857,0.6,0.017,0.002,0.032,0.507,0.033,0.695
DAZZLE,2539.078221321106,DT,0.877,0.579,0.547,0.067,0.562,0.74,0.69,0.324
DAZZLE,2539.078221321106,RF,0.917,0.881,0.492,0.011,0.631,0.74,0.657,0.36
DAZZLE,2539.078221321106,LightGBM,0.927,0.941,0.525,0.006,0.674,0.76,0.687,0.336
DAZZLE,2539.078221321106,Adaboost,0.92,0.908,0.492,0.008,0.638,0.742,0.657,0.359
DAZZLE,2539.078221321106,GBDT,0.897,0.673,0.558,0.046,0.61,0.756,0.704,0.314
WGAN,39.56,SVM,0.853,0.0,0.0,0.003,0.0,0.499,0.0,0.707
WGAN,39.56,KNN,0.865,0.824,0.077,0.003,0.141,0.537,0.144,0.652
WGAN,39.56,LR,0.881,0.82,0.227,0.008,0.355,0.609,0.369,0.547
WGAN,39.56,DT,0.34,0.158,0.829,0.742,0.266,0.543,0.393,0.539
WGAN,39.56,RF,0.712,0.227,0.414,0.237,0.294,0.588,0.537,0.447
WGAN,39.56,LightGBM,0.847,0.413,0.144,0.034,0.213,0.555,0.25,0.606
WGAN,39.56,Adaboost,0.874,1.0,0.127,0.0,0.225,0.564,0.225,0.617
WGAN,39.56,GBDT,0.369,0.152,0.74,0.694,0.253,0.523,0.433,0.524
RP,5.221914291381836,SVM,0.919,0.876,0.508,0.012,0.643,0.748,0.671,0.348
RP,5.221914291381836,KNN,0.874,0.558,0.613,0.082,0.584,0.766,0.735,0.28
RP,5.221914291381836,LR,0.867,0.54,0.519,0.074,0.53,0.722,0.665,0.344
RP,5.221914291381836,DT,0.874,0.564,0.564,0.074,0.564,0.745,0.701,0.313
RP,5.221914291381836,RF,0.916,0.806,0.552,0.022,0.656,0.765,0.706,0.317
RP,5.221914291381836,LightGBM,0.922,0.881,0.53,0.012,0.662,0.759,0.69,0.332
RP,5.221914291381836,Adaboost,0.915,0.803,0.541,0.022,0.647,0.76,0.697,0.325
RP,5.221914291381836,GBDT,0.904,0.708,0.564,0.039,0.628,0.762,0.71,0.31
Howso,247.24383640289307,SVM,0.873,0.551,0.624,0.086,0.585,0.769,0.742,0.272
Howso,247.24383640289307,KNN,0.82,0.42,0.657,0.153,0.513,0.752,0.74,0.265
Howso,247.24383640289307,LR,0.772,0.339,0.613,0.201,0.437,0.706,0.694,0.308
Howso,247.24383640289307,DT,0.782,0.366,0.702,0.205,0.481,0.748,0.745,0.256
Howso,247.24383640289307,RF,0.863,0.519,0.68,0.106,0.589,0.787,0.772,0.239
Howso,247.24383640289307,LightGBM,0.869,0.534,0.691,0.101,0.602,0.795,0.781,0.23
Howso,247.24383640289307,Adaboost,0.833,0.448,0.696,0.144,0.545,0.776,0.768,0.238
Howso,247.24383640289307,GBDT,0.851,0.488,0.652,0.115,0.558,0.768,0.751,0.259
DS,0.6475846767425537,SVM,0.889,0.977,0.238,0.001,0.382,0.618,0.384,0.539
DS,0.6475846767425537,KNN,0.906,0.765,0.503,0.026,0.607,0.738,0.663,0.352
DS,0.6475846767425537,LR,0.87,0.765,0.144,0.007,0.242,0.568,0.251,0.606
DS,0.6475846767425537,DT,0.878,0.576,0.586,0.073,0.581,0.757,0.718,0.297
DS,0.6475846767425537,RF,0.919,0.876,0.508,0.012,0.643,0.748,0.671,0.348
DS,0.6475846767425537,LightGBM,0.926,0.923,0.53,0.007,0.674,0.761,0.691,0.332
DS,0.6475846767425537,Adaboost,0.917,0.897,0.481,0.009,0.626,0.736,0.647,0.367
DS,0.6475846767425537,GBDT,0.905,0.746,0.519,0.03,0.612,0.745,0.677,0.341
SDV_GC,7.260166645050049,SVM,0.912,0.961,0.409,0.003,0.574,0.703,0.58,0.418
SDV_GC,7.260166645050049,KNN,0.908,0.762,0.53,0.028,0.625,0.751,0.686,0.333
SDV_GC,7.260166645050049,LR,0.867,0.684,0.144,0.011,0.237,0.566,0.251,0.606
SDV_GC,7.260166645050049,DT,0.862,0.522,0.536,0.083,0.529,0.727,0.677,0.333
SDV_GC,7.260166645050049,RF,0.919,0.869,0.514,0.013,0.646,0.75,0.676,0.344
SDV_GC,7.260166645050049,LightGBM,0.924,0.905,0.525,0.009,0.664,0.758,0.686,0.336
SDV_GC,7.260166645050049,Adaboost,0.916,0.839,0.519,0.017,0.642,0.751,0.68,0.34
SDV_GC,7.260166645050049,GBDT,0.912,0.803,0.519,0.021,0.631,0.749,0.679,0.34
SDV_GAN,59.83798789978027,SVM,0.913,0.939,0.425,0.005,0.586,0.71,0.596,0.406
SDV_GAN,59.83798789978027,KNN,0.905,0.754,0.508,0.028,0.607,0.74,0.668,0.348
SDV_GAN,59.83798789978027,LR,0.854,0.49,0.282,0.049,0.358,0.616,0.435,0.509
SDV_GAN,59.83798789978027,DT,0.872,0.554,0.569,0.077,0.561,0.746,0.704,0.31
SDV_GAN,59.83798789978027,RF,0.918,0.855,0.519,0.015,0.646,0.752,0.68,0.34
SDV_GAN,59.83798789978027,LightGBM,0.924,0.913,0.525,0.008,0.667,0.758,0.686,0.336
SDV_GAN,59.83798789978027,Adaboost,0.913,0.853,0.481,0.014,0.615,0.733,0.646,0.367
SDV_GAN,59.83798789978027,GBDT,0.9,0.7,0.541,0.039,0.611,0.751,0.693,0.325
