oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE,849.5055582523346,GBDT,0.83,0.578,0.634,0.119,0.605,0.757,0.737,0.272
WGAN,12.22,SVM,0.795,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,12.22,KNN,0.21,0.206,1.0,0.994,0.342,0.503,0.012,0.703
WGAN,12.22,LR,0.24,0.203,0.927,0.937,0.333,0.495,0.118,0.665
WGAN,12.22,DT,0.62,0.093,0.098,0.245,0.095,0.426,0.173,0.661
WGAN,12.22,RF,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,12.22,LightGBM,0.205,0.205,1.0,1.0,0.34,0.5,0.0,0.707
WGAN,12.22,Adaboost,0.77,0.0,0.0,0.031,0.0,0.484,0.0,0.707
WGAN,12.22,GBDT,0.225,0.209,1.0,0.975,0.346,0.513,0.049,0.689
RP,1.6757590770721436,SVM,0.73,0.42,0.829,0.296,0.557,0.767,0.762,0.241
RP,1.6757590770721436,KNN,0.765,0.448,0.634,0.201,0.525,0.716,0.707,0.295
RP,1.6757590770721436,LR,0.73,0.413,0.756,0.277,0.534,0.74,0.739,0.261
RP,1.6757590770721436,DT,0.79,0.49,0.61,0.164,0.543,0.723,0.705,0.299
RP,1.6757590770721436,RF,0.845,0.609,0.683,0.113,0.644,0.785,0.772,0.238
RP,1.6757590770721436,LightGBM,0.84,0.605,0.634,0.107,0.619,0.764,0.742,0.27
RP,1.6757590770721436,Adaboost,0.83,0.578,0.634,0.119,0.605,0.757,0.737,0.272
RP,1.6757590770721436,GBDT,0.835,0.591,0.634,0.113,0.612,0.76,0.739,0.271
Howso,201.8149013519287,SVM,0.7,0.388,0.805,0.327,0.524,0.739,0.733,0.269
Howso,201.8149013519287,KNN,0.69,0.356,0.634,0.296,0.456,0.669,0.667,0.333
Howso,201.8149013519287,LR,0.73,0.416,0.78,0.283,0.542,0.749,0.747,0.253
Howso,201.8149013519287,DT,0.685,0.38,0.854,0.358,0.526,0.748,0.733,0.274
Howso,201.8149013519287,RF,0.755,0.446,0.805,0.258,0.574,0.774,0.772,0.229
Howso,201.8149013519287,LightGBM,0.755,0.444,0.78,0.252,0.566,0.764,0.764,0.236
Howso,201.8149013519287,Adaboost,0.77,0.465,0.805,0.239,0.589,0.783,0.782,0.218
Howso,201.8149013519287,GBDT,0.735,0.419,0.756,0.27,0.539,0.743,0.743,0.258
DS,0.4790964126586914,SVM,0.84,0.714,0.366,0.038,0.484,0.664,0.53,0.449
DS,0.4790964126586914,KNN,0.81,0.541,0.488,0.107,0.513,0.69,0.631,0.37
DS,0.4790964126586914,LR,0.85,0.69,0.488,0.057,0.571,0.716,0.643,0.364
DS,0.4790964126586914,DT,0.82,0.564,0.537,0.107,0.55,0.715,0.67,0.336
DS,0.4790964126586914,RF,0.855,0.714,0.488,0.05,0.58,0.719,0.645,0.364
DS,0.4790964126586914,LightGBM,0.88,0.793,0.561,0.038,0.657,0.762,0.709,0.312
DS,0.4790964126586914,Adaboost,0.875,0.722,0.634,0.063,0.675,0.786,0.756,0.262
DS,0.4790964126586914,GBDT,0.815,0.55,0.537,0.113,0.543,0.712,0.669,0.337
SDV_GC,13.284156799316406,SVM,0.84,0.667,0.439,0.057,0.529,0.691,0.599,0.399
SDV_GC,13.284156799316406,KNN,0.81,0.545,0.439,0.094,0.486,0.672,0.591,0.402
SDV_GC,13.284156799316406,LR,0.85,0.69,0.488,0.057,0.571,0.716,0.643,0.364
SDV_GC,13.284156799316406,DT,0.775,0.46,0.561,0.17,0.505,0.696,0.67,0.333
SDV_GC,13.284156799316406,RF,0.86,0.697,0.561,0.063,0.622,0.749,0.702,0.314
SDV_GC,13.284156799316406,LightGBM,0.84,0.629,0.537,0.082,0.579,0.727,0.677,0.333
SDV_GC,13.284156799316406,Adaboost,0.835,0.595,0.61,0.107,0.602,0.751,0.725,0.286
SDV_GC,13.284156799316406,GBDT,0.85,0.649,0.585,0.082,0.615,0.752,0.715,0.299
SDV_GAN,142.14109992980957,SVM,0.83,0.63,0.415,0.063,0.5,0.676,0.575,0.416
SDV_GAN,142.14109992980957,KNN,0.81,0.543,0.463,0.101,0.5,0.681,0.612,0.386
SDV_GAN,142.14109992980957,LR,0.845,0.667,0.488,0.063,0.563,0.712,0.642,0.365
SDV_GAN,142.14109992980957,DT,0.78,0.463,0.463,0.138,0.463,0.663,0.603,0.392
SDV_GAN,142.14109992980957,RF,0.84,0.629,0.537,0.082,0.579,0.727,0.677,0.333
SDV_GAN,142.14109992980957,LightGBM,0.86,0.686,0.585,0.069,0.632,0.758,0.719,0.297
SDV_GAN,142.14109992980957,Adaboost,0.85,0.649,0.585,0.082,0.615,0.752,0.715,0.299
SDV_GAN,142.14109992980957,GBDT,0.83,0.6,0.512,0.088,0.553,0.712,0.656,0.351
