oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.08,GBDT,0.85,0.634,0.634,0.094,0.634,0.77,0.746,0.267
SMOTUNED,117.25,SVM,0.765,0.456,0.756,0.233,0.569,0.762,0.762,0.238
SMOTUNED,74.99,KNN,0.73,0.403,0.659,0.252,0.5,0.703,0.701,0.3
SMOTUNED,1224.17,LR,0.735,0.409,0.659,0.245,0.505,0.707,0.703,0.297
SMOTUNED,86.27,DT,0.775,0.458,0.537,0.164,0.494,0.687,0.654,0.347
SMOTUNED,338.84,RF,0.825,0.554,0.756,0.157,0.639,0.799,0.797,0.205
SMOTUNED,376.65,LightGBM,0.84,0.6,0.659,0.113,0.628,0.773,0.756,0.254
SMOTUNED,644.04,Adaboost,0.79,0.491,0.659,0.176,0.562,0.741,0.732,0.272
SMOTUNED,1322.57,GBDT,0.805,0.521,0.61,0.145,0.562,0.733,0.712,0.294
DAZZLE,900.5599370002747,SVM,0.86,0.933,0.341,0.006,0.5,0.668,0.508,0.466
DAZZLE,900.5599370002747,KNN,0.83,0.613,0.463,0.075,0.528,0.694,0.617,0.383
DAZZLE,900.5599370002747,LR,0.865,0.889,0.39,0.013,0.542,0.689,0.559,0.431
DAZZLE,900.5599370002747,DT,0.78,0.469,0.561,0.164,0.511,0.699,0.672,0.331
DAZZLE,900.5599370002747,RF,0.895,0.917,0.537,0.013,0.677,0.762,0.695,0.328
DAZZLE,900.5599370002747,LightGBM,0.865,0.75,0.512,0.044,0.609,0.734,0.667,0.346
DAZZLE,900.5599370002747,Adaboost,0.84,0.636,0.512,0.075,0.568,0.718,0.659,0.349
DAZZLE,900.5599370002747,GBDT,0.855,0.688,0.537,0.063,0.603,0.737,0.682,0.331
