oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
SVMSMOTE,0.07,DT,0.802,0.273,0.306,0.123,0.288,0.591,0.454,0.498
SVMSMOTE,0.07,RF,0.882,0.593,0.327,0.034,0.421,0.646,0.488,0.477
SVMSMOTE,0.07,LightGBM,0.879,0.625,0.204,0.019,0.308,0.593,0.338,0.563
SVMSMOTE,0.07,Adaboost,0.847,0.382,0.265,0.065,0.313,0.6,0.413,0.522
SVMSMOTE,0.07,GBDT,0.845,0.395,0.347,0.08,0.37,0.633,0.504,0.465
SMOTUNED,75.27,SVM,0.783,0.305,0.51,0.176,0.382,0.667,0.63,0.368
SMOTUNED,47.89,KNN,0.724,0.245,0.531,0.247,0.335,0.642,0.623,0.375
SMOTUNED,1339.96,LR,0.777,0.315,0.592,0.194,0.411,0.699,0.682,0.32
SMOTUNED,61.43,DT,0.751,0.25,0.449,0.204,0.321,0.623,0.574,0.415
SMOTUNED,248.63,RF,0.786,0.313,0.531,0.176,0.394,0.677,0.646,0.354
SMOTUNED,195.28,LightGBM,0.791,0.341,0.633,0.185,0.443,0.724,0.712,0.291
SMOTUNED,401.32,Adaboost,0.743,0.267,0.551,0.228,0.36,0.661,0.643,0.356
SMOTUNED,680.46,GBDT,0.745,0.283,0.612,0.235,0.387,0.689,0.68,0.32
DAZZLE,1263.5873138904572,SVM,0.871,0.6,0.061,0.006,0.111,0.528,0.115,0.664
DAZZLE,1263.5873138904572,KNN,0.831,0.15,0.061,0.052,0.087,0.504,0.115,0.665
DAZZLE,1263.5873138904572,LR,0.831,0.25,0.143,0.065,0.182,0.539,0.248,0.608
DAZZLE,1263.5873138904572,DT,0.796,0.213,0.204,0.114,0.208,0.545,0.332,0.569
DAZZLE,1263.5873138904572,RF,0.874,0.6,0.122,0.012,0.203,0.555,0.218,0.621
DAZZLE,1263.5873138904572,LightGBM,0.879,0.643,0.184,0.015,0.286,0.584,0.31,0.577
DAZZLE,1263.5873138904572,Adaboost,0.874,0.583,0.143,0.015,0.23,0.564,0.25,0.606
DAZZLE,1263.5873138904572,GBDT,0.845,0.355,0.224,0.062,0.275,0.581,0.362,0.55
WGAN,9.38,SVM,0.853,0.0,0.0,0.019,0.0,0.491,0.0,0.707
WGAN,9.38,KNN,0.515,0.137,0.51,0.485,0.216,0.513,0.513,0.487
WGAN,9.38,LR,0.681,0.15,0.306,0.262,0.201,0.522,0.433,0.525
WGAN,9.38,DT,0.346,0.148,0.837,0.728,0.252,0.554,0.41,0.528
WGAN,9.38,RF,0.142,0.133,1.0,0.988,0.234,0.506,0.024,0.698
WGAN,9.38,LightGBM,0.491,0.169,0.735,0.546,0.275,0.594,0.561,0.429
WGAN,9.38,Adaboost,0.681,0.17,0.367,0.272,0.232,0.548,0.488,0.487
WGAN,9.38,GBDT,0.45,0.167,0.796,0.602,0.276,0.597,0.531,0.449
RP,1.710573434829712,SVM,0.799,0.319,0.469,0.151,0.38,0.659,0.604,0.39
RP,1.710573434829712,KNN,0.777,0.276,0.429,0.17,0.336,0.629,0.565,0.422
RP,1.710573434829712,LR,0.759,0.301,0.633,0.222,0.408,0.705,0.698,0.304
RP,1.710573434829712,DT,0.796,0.279,0.347,0.136,0.309,0.606,0.495,0.472
RP,1.710573434829712,RF,0.858,0.438,0.286,0.056,0.346,0.615,0.439,0.507
RP,1.710573434829712,LightGBM,0.879,0.6,0.245,0.025,0.348,0.61,0.391,0.534
RP,1.710573434829712,Adaboost,0.828,0.326,0.286,0.09,0.304,0.598,0.435,0.509
RP,1.710573434829712,GBDT,0.845,0.371,0.265,0.068,0.31,0.599,0.413,0.522
Howso,162.16849827766418,SVM,0.71,0.252,0.612,0.275,0.357,0.669,0.664,0.336
Howso,162.16849827766418,KNN,0.713,0.231,0.51,0.256,0.318,0.627,0.605,0.391
Howso,162.16849827766418,LR,0.708,0.227,0.51,0.262,0.314,0.624,0.603,0.393
Howso,162.16849827766418,DT,0.684,0.233,0.612,0.306,0.337,0.653,0.651,0.349
Howso,162.16849827766418,RF,0.769,0.282,0.49,0.188,0.358,0.651,0.611,0.385
Howso,162.16849827766418,LightGBM,0.78,0.306,0.531,0.182,0.388,0.674,0.644,0.356
Howso,162.16849827766418,Adaboost,0.727,0.274,0.653,0.262,0.386,0.695,0.693,0.308
Howso,162.16849827766418,GBDT,0.772,0.3,0.551,0.194,0.388,0.678,0.654,0.346
DS,0.5170776844024658,SVM,0.869,0.0,0.0,0.0,0.0,0.5,0.0,0.707
DS,0.5170776844024658,KNN,0.845,0.263,0.102,0.043,0.147,0.529,0.184,0.636
DS,0.5170776844024658,LR,0.869,0.5,0.041,0.006,0.075,0.517,0.078,0.678
DS,0.5170776844024658,DT,0.847,0.417,0.408,0.086,0.412,0.661,0.564,0.423
DS,0.5170776844024658,RF,0.885,1.0,0.122,0.0,0.218,0.561,0.218,0.621
DS,0.5170776844024658,LightGBM,0.874,0.571,0.163,0.019,0.254,0.572,0.28,0.592
DS,0.5170776844024658,Adaboost,0.863,0.438,0.143,0.028,0.215,0.558,0.249,0.606
DS,0.5170776844024658,GBDT,0.834,0.276,0.163,0.065,0.205,0.549,0.278,0.593
SDV_GC,9.0247483253479,SVM,0.879,1.0,0.082,0.0,0.151,0.541,0.151,0.649
SDV_GC,9.0247483253479,KNN,0.842,0.222,0.082,0.043,0.119,0.519,0.15,0.65
SDV_GC,9.0247483253479,LR,0.877,0.714,0.102,0.006,0.179,0.548,0.185,0.635
SDV_GC,9.0247483253479,DT,0.804,0.214,0.184,0.102,0.198,0.541,0.305,0.582
SDV_GC,9.0247483253479,RF,0.874,1.0,0.041,0.0,0.078,0.52,0.078,0.678
SDV_GC,9.0247483253479,LightGBM,0.871,0.538,0.143,0.019,0.226,0.562,0.249,0.606
SDV_GC,9.0247483253479,Adaboost,0.863,0.429,0.122,0.025,0.19,0.549,0.218,0.621
SDV_GC,9.0247483253479,GBDT,0.836,0.324,0.224,0.071,0.265,0.577,0.362,0.551
SDV_GAN,72.81441593170166,SVM,0.877,1.0,0.061,0.0,0.115,0.531,0.115,0.664
SDV_GAN,72.81441593170166,KNN,0.845,0.2,0.061,0.037,0.094,0.512,0.115,0.664
SDV_GAN,72.81441593170166,LR,0.866,0.429,0.061,0.012,0.107,0.524,0.115,0.664
SDV_GAN,72.81441593170166,DT,0.807,0.283,0.306,0.117,0.294,0.594,0.455,0.498
SDV_GAN,72.81441593170166,RF,0.887,0.769,0.204,0.009,0.323,0.597,0.338,0.563
SDV_GAN,72.81441593170166,LightGBM,0.869,0.5,0.184,0.028,0.269,0.578,0.309,0.578
SDV_GAN,72.81441593170166,Adaboost,0.845,0.235,0.082,0.04,0.121,0.521,0.15,0.65
SDV_GAN,72.81441593170166,GBDT,0.85,0.36,0.184,0.049,0.243,0.567,0.308,0.578
