oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
ADASYN,0.02,KNN,0.727,0.27,0.633,0.259,0.378,0.687,0.682,0.318
ADASYN,0.02,LR,0.651,0.213,0.612,0.343,0.316,0.635,0.634,0.366
ADASYN,0.02,DT,0.791,0.29,0.408,0.151,0.339,0.628,0.551,0.432
ADASYN,0.02,RF,0.845,0.408,0.408,0.09,0.408,0.659,0.564,0.423
ADASYN,0.02,LightGBM,0.861,0.463,0.388,0.068,0.422,0.66,0.548,0.436
ADASYN,0.02,Adaboost,0.786,0.262,0.347,0.148,0.298,0.599,0.493,0.474
ADASYN,0.02,GBDT,0.85,0.436,0.49,0.096,0.462,0.697,0.635,0.367
BorderlineSMOTE,0.17,SVM,0.745,0.25,0.469,0.213,0.326,0.628,0.588,0.404
BorderlineSMOTE,0.17,KNN,0.745,0.283,0.612,0.235,0.387,0.689,0.68,0.32
BorderlineSMOTE,0.17,LR,0.66,0.205,0.551,0.324,0.298,0.613,0.607,0.392
BorderlineSMOTE,0.17,DT,0.82,0.32,0.327,0.105,0.323,0.611,0.478,0.482
BorderlineSMOTE,0.17,RF,0.836,0.364,0.327,0.086,0.344,0.62,0.481,0.48
BorderlineSMOTE,0.17,LightGBM,0.866,0.487,0.388,0.062,0.432,0.663,0.549,0.435
BorderlineSMOTE,0.17,Adaboost,0.777,0.242,0.327,0.154,0.278,0.586,0.471,0.489
BorderlineSMOTE,0.17,GBDT,0.82,0.339,0.388,0.114,0.362,0.637,0.539,0.44
SVMSMOTE,0.17,SVM,0.802,0.302,0.388,0.136,0.339,0.626,0.535,0.443
SVMSMOTE,0.17,KNN,0.732,0.213,0.388,0.216,0.275,0.586,0.519,0.459
SVMSMOTE,0.17,LR,0.751,0.25,0.449,0.204,0.321,0.623,0.574,0.415
SVMSMOTE,0.17,DT,0.804,0.306,0.388,0.133,0.342,0.628,0.536,0.443
SVMSMOTE,0.17,RF,0.866,0.488,0.429,0.068,0.457,0.68,0.587,0.407
SVMSMOTE,0.17,LightGBM,0.85,0.419,0.367,0.077,0.391,0.645,0.526,0.451
SVMSMOTE,0.17,Adaboost,0.796,0.286,0.367,0.139,0.321,0.614,0.515,0.458
SVMSMOTE,0.17,GBDT,0.828,0.353,0.367,0.102,0.36,0.633,0.521,0.453
SMOTUNED,74.9,SVM,0.678,0.233,0.633,0.315,0.341,0.659,0.658,0.342
SMOTUNED,69.14,KNN,0.708,0.246,0.592,0.275,0.347,0.659,0.652,0.348
SMOTUNED,1428.78,LR,0.689,0.244,0.653,0.306,0.356,0.674,0.673,0.327
SMOTUNED,62.63,DT,0.713,0.25,0.592,0.269,0.352,0.662,0.654,0.345
SMOTUNED,233.62,RF,0.759,0.301,0.633,0.222,0.408,0.705,0.698,0.304
SMOTUNED,424.44,LightGBM,0.764,0.307,0.633,0.216,0.413,0.708,0.7,0.301
SMOTUNED,394.72,Adaboost,0.665,0.221,0.612,0.327,0.324,0.643,0.641,0.359
SMOTUNED,738.23,GBDT,0.794,0.344,0.633,0.182,0.446,0.725,0.713,0.29
DAZZLE,2196.3060400485992,SVM,0.834,0.333,0.265,0.08,0.295,0.593,0.412,0.523
DAZZLE,2196.3060400485992,KNN,0.834,0.314,0.224,0.074,0.262,0.575,0.361,0.551
DAZZLE,2196.3060400485992,LR,0.748,0.258,0.49,0.213,0.338,0.638,0.604,0.391
DAZZLE,2196.3060400485992,DT,0.799,0.29,0.367,0.136,0.324,0.616,0.516,0.458
DAZZLE,2196.3060400485992,RF,0.877,0.552,0.327,0.04,0.41,0.643,0.487,0.477
DAZZLE,2196.3060400485992,LightGBM,0.882,0.593,0.327,0.034,0.421,0.646,0.488,0.477
DAZZLE,2196.3060400485992,Adaboost,0.855,0.407,0.224,0.049,0.289,0.588,0.363,0.549
DAZZLE,2196.3060400485992,GBDT,0.861,0.465,0.408,0.071,0.435,0.669,0.567,0.421
