oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
BorderlineSMOTE,0.2,KNN,0.745,0.244,0.449,0.21,0.317,0.62,0.573,0.417
BorderlineSMOTE,0.2,LR,0.729,0.259,0.571,0.247,0.357,0.662,0.65,0.35
BorderlineSMOTE,0.2,DT,0.788,0.273,0.367,0.148,0.313,0.61,0.513,0.459
BorderlineSMOTE,0.2,RF,0.863,0.476,0.408,0.068,0.44,0.67,0.568,0.421
BorderlineSMOTE,0.2,LightGBM,0.853,0.417,0.306,0.065,0.353,0.621,0.461,0.493
BorderlineSMOTE,0.2,Adaboost,0.812,0.322,0.388,0.123,0.352,0.632,0.538,0.442
BorderlineSMOTE,0.2,GBDT,0.836,0.389,0.429,0.102,0.408,0.663,0.58,0.41
SVMSMOTE,0.35,SVM,0.812,0.277,0.265,0.105,0.271,0.58,0.409,0.525
SVMSMOTE,0.35,KNN,0.769,0.215,0.286,0.157,0.246,0.564,0.427,0.517
SVMSMOTE,0.35,LR,0.802,0.319,0.449,0.145,0.373,0.652,0.589,0.403
SVMSMOTE,0.35,DT,0.764,0.24,0.367,0.176,0.29,0.596,0.508,0.464
SVMSMOTE,0.35,RF,0.855,0.432,0.327,0.065,0.372,0.631,0.484,0.478
SVMSMOTE,0.35,LightGBM,0.874,0.538,0.286,0.037,0.373,0.624,0.441,0.506
SVMSMOTE,0.35,Adaboost,0.847,0.4,0.327,0.074,0.36,0.626,0.483,0.479
SVMSMOTE,0.35,GBDT,0.836,0.375,0.367,0.093,0.371,0.637,0.523,0.452
SMOTUNED,66.75,SVM,0.753,0.291,0.612,0.225,0.395,0.693,0.684,0.317
SMOTUNED,51.53,KNN,0.684,0.237,0.633,0.309,0.344,0.662,0.661,0.339
SMOTUNED,1191.28,LR,0.732,0.266,0.592,0.247,0.367,0.672,0.663,0.337
SMOTUNED,51.97,DT,0.694,0.222,0.531,0.281,0.313,0.625,0.611,0.387
SMOTUNED,202.9,RF,0.751,0.276,0.551,0.219,0.367,0.666,0.646,0.353
SMOTUNED,228.49,LightGBM,0.777,0.319,0.612,0.198,0.42,0.707,0.695,0.308
SMOTUNED,353.12,Adaboost,0.684,0.228,0.592,0.302,0.33,0.645,0.64,0.359
SMOTUNED,687.64,GBDT,0.772,0.291,0.51,0.188,0.37,0.661,0.627,0.371
DAZZLE,3745.9131767749786,SVM,0.845,0.286,0.122,0.046,0.171,0.538,0.217,0.621
DAZZLE,3745.9131767749786,KNN,0.826,0.192,0.102,0.065,0.133,0.519,0.184,0.637
DAZZLE,3745.9131767749786,LR,0.802,0.245,0.245,0.114,0.245,0.565,0.384,0.54
DAZZLE,3745.9131767749786,DT,0.812,0.302,0.327,0.114,0.314,0.606,0.477,0.483
DAZZLE,3745.9131767749786,RF,0.858,0.4,0.163,0.037,0.232,0.563,0.279,0.592
DAZZLE,3745.9131767749786,LightGBM,0.877,0.56,0.286,0.034,0.378,0.626,0.441,0.506
DAZZLE,3745.9131767749786,Adaboost,0.863,0.438,0.143,0.028,0.215,0.558,0.249,0.606
DAZZLE,3745.9131767749786,GBDT,0.847,0.389,0.286,0.068,0.329,0.609,0.437,0.507
