oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
RP,2.594623565673828,Adaboost,0.83,0.395,0.405,0.101,0.4,0.652,0.558,0.427
RP,2.594623565673828,GBDT,0.843,0.4,0.238,0.058,0.299,0.59,0.38,0.54
Howso,336.41048979759216,SVM,0.7,0.274,0.69,0.298,0.392,0.696,0.696,0.304
Howso,336.41048979759216,KNN,0.703,0.236,0.5,0.264,0.321,0.618,0.596,0.4
Howso,336.41048979759216,LR,0.663,0.264,0.786,0.357,0.395,0.715,0.707,0.294
Howso,336.41048979759216,DT,0.627,0.222,0.667,0.38,0.333,0.643,0.643,0.357
Howso,336.41048979759216,RF,0.72,0.277,0.619,0.264,0.382,0.678,0.673,0.328
Howso,336.41048979759216,LightGBM,0.75,0.319,0.69,0.24,0.436,0.725,0.723,0.277
Howso,336.41048979759216,Adaboost,0.7,0.293,0.81,0.318,0.43,0.746,0.74,0.262
Howso,336.41048979759216,GBDT,0.76,0.321,0.643,0.221,0.429,0.711,0.704,0.297
DS,0.6734879016876221,SVM,0.857,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DS,0.6734879016876221,KNN,0.837,0.316,0.143,0.05,0.197,0.546,0.248,0.607
DS,0.6734879016876221,LR,0.853,0.4,0.095,0.023,0.154,0.536,0.174,0.64
DS,0.6734879016876221,DT,0.813,0.325,0.31,0.105,0.317,0.602,0.46,0.494
DS,0.6734879016876221,RF,0.86,0.5,0.095,0.016,0.16,0.54,0.174,0.64
DS,0.6734879016876221,LightGBM,0.86,0.5,0.167,0.027,0.25,0.57,0.285,0.59
DS,0.6734879016876221,Adaboost,0.867,0.545,0.286,0.039,0.375,0.623,0.44,0.506
DS,0.6734879016876221,GBDT,0.837,0.37,0.238,0.066,0.29,0.586,0.379,0.541
SDV_GC,12.406482934951782,SVM,0.847,0.167,0.024,0.019,0.042,0.502,0.046,0.69
SDV_GC,12.406482934951782,KNN,0.833,0.3,0.143,0.054,0.194,0.544,0.248,0.607
SDV_GC,12.406482934951782,LR,0.857,0.467,0.167,0.031,0.246,0.568,0.284,0.59
SDV_GC,12.406482934951782,DT,0.8,0.295,0.31,0.12,0.302,0.595,0.458,0.496
SDV_GC,12.406482934951782,RF,0.857,0.444,0.095,0.019,0.157,0.538,0.174,0.64
SDV_GC,12.406482934951782,LightGBM,0.857,0.467,0.167,0.031,0.246,0.568,0.284,0.59
SDV_GC,12.406482934951782,Adaboost,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
SDV_GC,12.406482934951782,GBDT,0.857,0.483,0.333,0.058,0.394,0.638,0.492,0.473
SDV_GAN,127.2088212966919,SVM,0.843,0.222,0.048,0.027,0.078,0.51,0.091,0.674
SDV_GAN,127.2088212966919,KNN,0.85,0.412,0.167,0.039,0.237,0.564,0.284,0.59
SDV_GAN,127.2088212966919,LR,0.873,0.625,0.238,0.023,0.345,0.607,0.383,0.539
SDV_GAN,127.2088212966919,DT,0.747,0.13,0.143,0.155,0.136,0.494,0.244,0.616
SDV_GAN,127.2088212966919,RF,0.863,0.556,0.119,0.016,0.196,0.552,0.212,0.623
SDV_GAN,127.2088212966919,LightGBM,0.86,0.5,0.167,0.027,0.25,0.57,0.285,0.59
SDV_GAN,127.2088212966919,Adaboost,0.863,0.529,0.214,0.031,0.305,0.592,0.351,0.556
SDV_GAN,127.2088212966919,GBDT,0.837,0.333,0.167,0.054,0.222,0.556,0.283,0.591
