oversampling_scheme,runtime,learner,acc,prec,recall,fpr,f1,auc,g_score,d2h
DAZZLE,959.3208692073822,SVM,0.857,0.0,0.0,0.004,0.0,0.498,0.0,0.707
DAZZLE,959.3208692073822,KNN,0.843,0.353,0.143,0.043,0.203,0.55,0.249,0.607
DAZZLE,959.3208692073822,LR,0.85,0.333,0.071,0.023,0.118,0.524,0.133,0.657
DAZZLE,959.3208692073822,DT,0.793,0.237,0.214,0.112,0.225,0.551,0.345,0.561
DAZZLE,959.3208692073822,RF,0.853,0.444,0.19,0.039,0.267,0.576,0.318,0.573
DAZZLE,959.3208692073822,LightGBM,0.857,0.467,0.167,0.031,0.246,0.568,0.284,0.59
DAZZLE,959.3208692073822,Adaboost,0.863,0.524,0.262,0.039,0.349,0.612,0.412,0.523
DAZZLE,959.3208692073822,GBDT,0.827,0.308,0.19,0.07,0.235,0.56,0.316,0.575
WGAN,9.55,SVM,0.86,0.0,0.0,0.0,0.0,0.5,0.0,0.707
WGAN,9.55,KNN,0.23,0.146,0.929,0.884,0.252,0.522,0.207,0.627
WGAN,9.55,LR,0.517,0.168,0.619,0.5,0.264,0.56,0.553,0.444
WGAN,9.55,DT,0.133,0.129,0.905,0.992,0.226,0.456,0.015,0.705
WGAN,9.55,RF,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,9.55,LightGBM,0.14,0.14,1.0,1.0,0.246,0.5,0.0,0.707
WGAN,9.55,Adaboost,0.21,0.143,0.929,0.907,0.248,0.511,0.169,0.643
WGAN,9.55,GBDT,0.217,0.147,0.952,0.903,0.254,0.525,0.176,0.639
RP,1.5442872047424316,SVM,0.76,0.312,0.595,0.213,0.41,0.691,0.678,0.323
RP,1.5442872047424316,KNN,0.753,0.284,0.5,0.205,0.362,0.647,0.614,0.382
RP,1.5442872047424316,LR,0.747,0.311,0.667,0.24,0.424,0.713,0.71,0.291
RP,1.5442872047424316,DT,0.747,0.217,0.31,0.182,0.255,0.564,0.449,0.505
RP,1.5442872047424316,RF,0.857,0.486,0.405,0.07,0.442,0.667,0.564,0.424
RP,1.5442872047424316,LightGBM,0.863,0.524,0.262,0.039,0.349,0.612,0.412,0.523
RP,1.5442872047424316,Adaboost,0.83,0.395,0.405,0.101,0.4,0.652,0.558,0.427
RP,1.5442872047424316,GBDT,0.813,0.294,0.238,0.093,0.263,0.573,0.377,0.543
Howso,215.75443577766418,SVM,0.71,0.268,0.619,0.275,0.374,0.672,0.668,0.332
Howso,215.75443577766418,KNN,0.7,0.239,0.524,0.271,0.328,0.626,0.609,0.388
Howso,215.75443577766418,LR,0.707,0.275,0.667,0.287,0.389,0.69,0.689,0.311
Howso,215.75443577766418,DT,0.633,0.196,0.524,0.349,0.286,0.587,0.581,0.417
Howso,215.75443577766418,RF,0.707,0.275,0.667,0.287,0.389,0.69,0.689,0.311
Howso,215.75443577766418,LightGBM,0.707,0.279,0.69,0.291,0.397,0.7,0.7,0.3
Howso,215.75443577766418,Adaboost,0.7,0.274,0.69,0.298,0.392,0.696,0.696,0.304
Howso,215.75443577766418,GBDT,0.757,0.318,0.643,0.225,0.425,0.709,0.703,0.298
DS,0.5163848400115967,SVM,0.857,0.333,0.024,0.008,0.044,0.508,0.047,0.69
DS,0.5163848400115967,KNN,0.84,0.35,0.167,0.05,0.226,0.558,0.284,0.59
DS,0.5163848400115967,LR,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
DS,0.5163848400115967,DT,0.817,0.333,0.31,0.101,0.321,0.604,0.461,0.493
DS,0.5163848400115967,RF,0.863,0.538,0.167,0.023,0.255,0.572,0.285,0.589
DS,0.5163848400115967,LightGBM,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
DS,0.5163848400115967,Adaboost,0.857,0.471,0.19,0.035,0.271,0.578,0.318,0.573
DS,0.5163848400115967,GBDT,0.827,0.308,0.19,0.07,0.235,0.56,0.316,0.575
SDV_GC,10.279240608215332,SVM,0.85,0.385,0.119,0.031,0.182,0.544,0.212,0.623
SDV_GC,10.279240608215332,KNN,0.85,0.429,0.214,0.047,0.286,0.584,0.35,0.557
SDV_GC,10.279240608215332,LR,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
SDV_GC,10.279240608215332,DT,0.753,0.214,0.286,0.171,0.245,0.558,0.425,0.519
SDV_GC,10.279240608215332,RF,0.87,0.588,0.238,0.027,0.339,0.605,0.383,0.539
SDV_GC,10.279240608215332,LightGBM,0.867,0.583,0.167,0.019,0.259,0.574,0.285,0.589
SDV_GC,10.279240608215332,Adaboost,0.827,0.308,0.19,0.07,0.235,0.56,0.316,0.575
SDV_GC,10.279240608215332,GBDT,0.84,0.4,0.286,0.07,0.333,0.608,0.437,0.507
SDV_GAN,90.29090905189514,SVM,0.843,0.308,0.095,0.035,0.145,0.53,0.173,0.64
SDV_GAN,90.29090905189514,KNN,0.853,0.438,0.167,0.035,0.241,0.566,0.284,0.59
SDV_GAN,90.29090905189514,LR,0.857,0.474,0.214,0.039,0.295,0.588,0.35,0.556
SDV_GAN,90.29090905189514,DT,0.81,0.308,0.286,0.105,0.296,0.591,0.433,0.51
SDV_GAN,90.29090905189514,RF,0.86,0.5,0.167,0.027,0.25,0.57,0.285,0.59
SDV_GAN,90.29090905189514,LightGBM,0.843,0.368,0.167,0.047,0.23,0.56,0.284,0.59
SDV_GAN,90.29090905189514,Adaboost,0.85,0.435,0.238,0.05,0.308,0.594,0.381,0.54
SDV_GAN,90.29090905189514,GBDT,0.84,0.4,0.286,0.07,0.333,0.608,0.437,0.507
